model,method,run_id,case_id,run_file,path,errors
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_52_microwave_oven,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_52_microwave_oven/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_54_weather_station_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_54_weather_station_system/run_01.puml,missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Controlled
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_59_atm_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_59_atm_1/run_01.puml,"unreachable_states_detected | unreachable: CancelChoice, CustomAmountChoice, SelectAmountChoice | orphan_states_detected | orphan: CancelChoice, CustomAmountChoice, SelectAmountChoice | choice_node_without_outgoing_transitions (CancelChoice) | choice_node_without_outgoing_transitions (CustomAmountChoice) | choice_node_without_outgoing_transitions (EndChoice) | choice_node_without_outgoing_transitions (SelectAmountChoice) | choice_node_without_guarded_outgoing_transitions (StartChoice)"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_65_plane,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_65_plane/run_01.puml,"multiple_initial_state_transitions (S1, Removed) | missing_final_state_transition (state --> [*])"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_67_atm_many_scenarios_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_67_atm_many_scenarios_1/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | unreachable_states_detected | unreachable: DisplayOptions, PrintReceipt, ProcessWithdrawal, Reset, ReturnCard, VerifyPIN, WaitForPIN"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_70_atm_many_scenarios_7,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_70_atm_many_scenarios_7/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_final_state_transition (state --> [*]) | duplicate_transitions_detected (51) | unreachable_states_detected | unreachable: Cancel Operation, Card Returned, Transaction Processing | orphan_states_detected | orphan: Cancel Operation, Card Returned, Transaction Processing | choice_node_without_guarded_outgoing_transitions (S1) | choice_node_without_guarded_outgoing_transitions (S10) | choice_node_without_guarded_outgoing_transitions (S11) | choice_node_without_guarded_outgoing_transitions (S12) | choice_node_without_guarded_outgoing_transitions (S13) | choice_node_without_guarded_outgoing_transitions (S14) | choice_node_without_guarded_outgoing_transitions (S15) | choice_node_without_guarded_outgoing_transitions (S16) | choice_node_without_guarded_outgoing_transitions (S17) | choice_node_without_guarded_outgoing_transitions (S2) | choice_node_without_guarded_outgoing_transitions (S3) | choice_node_without_guarded_outgoing_transitions (S4) | choice_node_without_guarded_outgoing_transitions (S5) | choice_node_without_guarded_outgoing_transitions (S6) | choice_node_without_guarded_outgoing_transitions (S7) | choice_node_without_guarded_outgoing_transitions (S8) | choice_node_without_guarded_outgoing_transitions (S9)"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_75_graderate,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_75_graderate/run_01.puml,"multiple_initial_state_transitions (Waiting, ValidityPeriod) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Archived, End Validity Period, Expired"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_78_class_campaign_version_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_78_class_campaign_version_2/run_01.puml,"unreachable_states_detected | unreachable: Adverts Approved, Campaign Approved, Campaign Archived, Campaign Assigned, Campaign Completed, Campaign Paid, Extend/Adjust Campaign, Final Statement, Handle Payment, Prepare Adverts, Run Adverts, Wait for Balance | choice_node_without_guarded_outgoing_transitions (StartCampaign)"
Qwen 2.5 7B Instruct,One-shot,open_source__qwen25_7b_instruct__one_shot,case_80_staff_member_class,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__one_shot/case_80_staff_member_class/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Archived, Unemployed"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_01_healthcare_portal,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_01_healthcare_portal/run_01.puml,"multiple_initial_state_transitions (Register, Login, Dashboard, News, Facilities, SymptomCheck, FitnessCheck, Payment, InsurancePayment, DoctorConsultation, PaymentComplete, FinishSession, Feedback, Logout) | missing_final_state_transition (state --> [*])"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_02_inventory,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_02_inventory/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Add New Goods, Calculate Discount and Tax, Generate Invoice, Generate Receipt, Identify Expired Goods, Place Order, Record Customer Requests, Remove Goods, Replace Item or Cancel Receipt, Search Items, Update Price, View Summary Report"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_12_business_process_outsourcing_bpo_management_system_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_12_business_process_outsourcing_bpo_management_system_2/run_01.puml,"multiple_initial_state_transitions (SearchCriteria, FilterCategory, PriceRange)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_15_e_ticketing_for_bus,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_15_e_ticketing_for_bus/run_01.puml,"multiple_initial_state_transitions (Registration, EnterDetails, Authenticate, CheckTicketStatus, BookTicket, ManageAccount, Logout, EditDetails, DeleteAccount) | duplicate_transitions_detected (1)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_16_weather_monitoring_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_16_weather_monitoring_system/run_01.puml,"candidate_line_34: invalid [*] -> [*] transition | multiple_initial_state_transitions (Register, Login, CheckLocation, CheckInfo, ChooseInfo, ShowInfo, ViewDetails)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_18_digidoclocker,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_18_digidoclocker/run_01.puml,"candidate_line_30: invalid [*] -> [*] transition | multiple_initial_state_transitions (Registration, CitizenLogin, DocumentUpload, CertificateApply, RegistrarRequest)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_28_ott_based_system_mini_reel,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_28_ott_based_system_mini_reel/run_01.puml,unreachable_states_detected | unreachable: Idle | orphan_states_detected | orphan: Idle | choice_node_without_outgoing_transitions (Idle)
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_32_e_visa_processing_and_follow_up_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_32_e_visa_processing_and_follow_up_system/run_01.puml,"multiple_initial_state_transitions (LoggedIn, Dashboard) | duplicate_transitions_detected (2)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_33_farm_management_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_33_farm_management_system/run_01.puml,"multiple_initial_state_transitions (LoggedIn, Dashboard, PestControlHelp, SoilSuggestions, WeatherInsights, LabourAvailability)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_34_green_rides,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_34_green_rides/run_01.puml,choice_node_without_guarded_outgoing_transitions (J0)
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_37_online_quiz_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_37_online_quiz_system/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_39_website_development,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_39_website_development/run_01.puml,"multiple_initial_state_transitions (NavigationBar, Projects, CareerOpportunities) | duplicate_transitions_detected (4) | orphan_states_detected | orphan: HomePage"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_45_alarm_clock,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_45_alarm_clock/run_01.puml,"multiple_initial_state_transitions (Off, Idle, SetAlarm) | missing_final_state_transition (state --> [*]) | duplicate_transitions_detected (1)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_46_digital_watch,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_46_digital_watch/run_01.puml,missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Light On
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_47_safehome_security_function,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_47_safehome_security_function/run_01.puml,"multiple_initial_state_transitions (Idle, ReadyToUse)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_51_process_sale,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_51_process_sale/run_01.puml,"missing_final_state_transition (state --> [*]) | unreachable_states_detected | unreachable: Payment completed, Payment verified, Record items, Waiting for customer, Waiting for payment"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_52_microwave_oven,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_52_microwave_oven/run_01.puml,"multiple_initial_state_transitions (Idle, WaitingForInput, PowerSelection, DoorOpen, DoorClosed, Idle) | missing_final_state_transition (state --> [*]) | duplicate_transitions_detected (2)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_54_weather_station_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_54_weather_station_system/run_01.puml,"multiple_initial_state_transitions (Running, Configuring, DataCollection, SummaryPreparation, StatusChecking, ControlledMode, Shutdown)"
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_59_atm_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_59_atm_1/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_60_atm_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_60_atm_2/run_01.puml,unreachable_states_detected | unreachable: SelectAmount <<initial>>
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_67_atm_many_scenarios_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_67_atm_many_scenarios_1/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_70_atm_many_scenarios_7,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_70_atm_many_scenarios_7/run_01.puml,missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,RAG,open_source__qwen25_7b_instruct__rag,case_80_staff_member_class,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__rag/case_80_staff_member_class/run_01.puml,"multiple_initial_state_transitions (Assigned, Working)"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_01_healthcare_portal,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_01_healthcare_portal/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_02_inventory,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_02_inventory/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Add Goods, Calculate Discount and Tax, Generate Invoice, Generate Receipt, Identify Expired Goods, Place Order, Record Customer Requests, Remove Goods, Replace Item or Cancel Receipt, Search Items, Update Price, View Summary Report"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_12_business_process_outsourcing_bpo_management_system_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_12_business_process_outsourcing_bpo_management_system_2/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Display Matching Users, Search Completed, Search Not Started, Select Filter Category, Select Price Range, final, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_15_e_ticketing_for_bus,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_15_e_ticketing_for_bus/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Logged In, Not Logged In, Registered User, User Not Registered, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_16_weather_monitoring_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_16_weather_monitoring_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: User Not Logged In, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_18_digidoclocker,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_18_digidoclocker/run_01.puml,missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_28_ott_based_system_mini_reel,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_28_ott_based_system_mini_reel/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Create Account, Enter Discussion, Logged In, Logged Out, Save Video to Likes List, Upload Videos, View Saved Videos, Watch Videos, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_32_e_visa_processing_and_follow_up_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_32_e_visa_processing_and_follow_up_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Account Created, Application Processed, Details Modified, Details Viewed, Feedback Given, Final State, Logged Out, Viewed Status, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_33_farm_management_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_33_farm_management_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Labour Availability, Logged In, Logged Out, Main Area, Market Conditions, Pest Control Help, Soil Suggestions, Weather Insights, final, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_34_green_rides,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_34_green_rides/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Driving Mode Activated, Eating Mode Activated, Feedback Provided, Final State, Logged In, Journey Details Viewed, User Not Logged In, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_37_online_quiz_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_37_online_quiz_system/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: final, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_39_website_development,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_39_website_development/run_01.puml,missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_41_video_suggestion_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_41_video_suggestion_system/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_45_alarm_clock,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_45_alarm_clock/run_01.puml,"missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: activate, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_46_digital_watch,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_46_digital_watch/run_01.puml,missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_47_safehome_security_function,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_47_safehome_security_function/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_51_process_sale,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_51_process_sale/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*])
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_52_microwave_oven,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_52_microwave_oven/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_54_weather_station_system,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_54_weather_station_system/run_01.puml,missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: final
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_59_atm_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_59_atm_1/run_01.puml,"missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Transaction Complete, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_60_atm_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_60_atm_2/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Enter Custom Value
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_65_plane,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_65_plane/run_01.puml,"plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: Arrival, Maintenance, New, Not Available, Operations, Order, Preparation, Withdrawn, initial"
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_67_atm_many_scenarios_1,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_67_atm_many_scenarios_1/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_70_atm_many_scenarios_7,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_70_atm_many_scenarios_7/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_75_graderate,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_75_graderate/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_78_class_campaign_version_2,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_78_class_campaign_version_2/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
Qwen 2.5 7B Instruct,Zero-shot,open_source__qwen25_7b_instruct__zero_shot,case_80_staff_member_class,run_01.puml,/Users/faria/State_transition_Diagram_generated_by_LLM/results/plantuml_pipeline/runs/open_source__qwen25_7b_instruct__zero_shot/case_80_staff_member_class/run_01.puml,plantuml_syntax_error: Some diagram description contains errors | missing_initial_state_transition ([*] --> state) | missing_final_state_transition (state --> [*]) | orphan_states_detected | orphan: initial
