llm_name,method_name,case_id,candidate_path,ground_truth_path,embedding_model,similarity_threshold,relaxed_similarity_threshold,ground_truth_states,candidate_states,matched_state_pairs,missing_ground_truth_states,extra_candidate_states,ground_truth_state_count,candidate_state_count,matched_state_count,missing_state_count,extra_state_count,semantic_state_precision,semantic_state_recall,semantic_state_f1
Qwen_2.5_7B,rag,case_70_atm_many_scenarios_7,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_70_atm_many_scenarios_7\run_01.puml,dataset\case_70_atm_many_scenarios_7\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Confiscating"",""Ejecting"",""Idle"",""Processing Customer Input"",""Processing Transaction"",""Validating PIN"",""Waiting for Customer Choice"",""Waiting for PIN""]","[""Confiscating"",""Ejecting"",""Idle"",""ValidatingPIN"",""WaitingForChoice"",""WaitingForPIN""]","[{""ground_truth_state"":""Confiscating"",""candidate_state"":""Confiscating"",""ground_truth_normalized"":""confiscating"",""candidate_normalized"":""confiscating"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Ejecting"",""candidate_state"":""Ejecting"",""ground_truth_normalized"":""ejecting"",""candidate_normalized"":""ejecting"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Idle"",""candidate_state"":""Idle"",""ground_truth_normalized"":""idle"",""candidate_normalized"":""idle"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Validating PIN"",""candidate_state"":""ValidatingPIN"",""ground_truth_normalized"":""validating pin"",""candidate_normalized"":""validating pin"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Waiting for Customer Choice"",""candidate_state"":""WaitingForChoice"",""ground_truth_normalized"":""waiting for customer choice"",""candidate_normalized"":""waiting for choice"",""similarity"":0.731143,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Waiting for PIN"",""candidate_state"":""WaitingForPIN"",""ground_truth_normalized"":""waiting for pin"",""candidate_normalized"":""waiting for pin"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""Processing Customer Input"",""Processing Transaction""]",[],8,6,6,2,0,1.0,0.75,0.857143
DeepSeek_R1_14B,few_shot,case_75_graderate,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_75_graderate\run_01.puml,dataset\case_75_graderate\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""Lapsed"",""Pending""]","[""Active"",""Archived"",""Expired"",""Waiting""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Pending"",""candidate_state"":""Waiting"",""ground_truth_normalized"":""pending"",""candidate_normalized"":""waiting"",""similarity"":0.50636,""match_type"":""relaxed""}]","[""Lapsed""]","[""Archived"",""Expired""]",3,4,2,1,2,0.5,0.666667,0.571429
Llama_3.1_8B,few_shot,case_75_graderate,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_75_graderate\run_01.puml,dataset\case_75_graderate\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""Lapsed"",""Pending""]","[""ActivateRate"",""Active state"",""Archived state"",""RemoveRate"",""ExpireRate"",""Expired state"",""MaintainActiveState"",""Waiting state""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active state"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active state"",""similarity"":0.70041,""match_type"":""relaxed""}]","[""Lapsed"",""Pending""]","[""ActivateRate"",""Archived state"",""RemoveRate"",""ExpireRate"",""Expired state"",""MaintainActiveState"",""Waiting state""]",3,8,1,2,7,0.125,0.333333,0.181818
Mistral,rag,case_75_graderate,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_75_graderate\run_01.puml,dataset\case_75_graderate\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""Lapsed"",""Pending""]","[""Active"",""AwaitingApproval"",""BookReceived"",""Cancelled"",""CheckingDetails"",""Completed"",""ControllingStreetLights"",""Creation"",""FineAmountRequired"",""FinePaid"",""GetBook"",""IncorrectDetails"",""Login"",""MaintainActive"",""ManagingSignals"",""MemberIDIssued"",""MembershipActive"",""Monitoring"",""Registration"",""Satisfied"",""SearchForBook"",""SearchForSession"",""VerifyingRules"",""ViolationIssued"",""WaitingEnrolment"",""WarningSent""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Pending"",""candidate_state"":""AwaitingApproval"",""ground_truth_normalized"":""pending"",""candidate_normalized"":""awaiting approval"",""similarity"":0.595009,""match_type"":""relaxed""}]","[""Lapsed""]","[""BookReceived"",""Cancelled"",""CheckingDetails"",""Completed"",""ControllingStreetLights"",""Creation"",""FineAmountRequired"",""FinePaid"",""GetBook"",""IncorrectDetails"",""Login"",""MaintainActive"",""ManagingSignals"",""MemberIDIssued"",""MembershipActive"",""Monitoring"",""Registration"",""Satisfied"",""SearchForBook"",""SearchForSession"",""VerifyingRules"",""ViolationIssued"",""WaitingEnrolment"",""WarningSent""]",3,26,2,1,24,0.076923,0.666667,0.137931
Qwen_2.5_7B,rag,case_75_graderate,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_75_graderate\run_01.puml,dataset\case_75_graderate\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""Lapsed"",""Pending""]","[""a"",""ar"",""e"",""WaitingStart"",""ws""]",[],"[""Active"",""Lapsed"",""Pending""]","[""a"",""ar"",""e"",""WaitingStart"",""ws""]",3,5,0,3,5,0.0,0.0,0.0
DeepSeek_R1_14B,few_shot,case_78_class_campaign_version_2,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_78_class_campaign_version_2\run_01.puml,dataset\case_78_class_campaign_version_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Activated"",""Approved"",""Archived"",""Campaign Initialized"",""Completed"",""HandlingPayment"",""PreparingAdverts"",""Running""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Activated"",""ground_truth_normalized"":""active"",""candidate_normalized"":""activated"",""similarity"":0.679195,""match_type"":""relaxed""},{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""PreparingAdverts"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""preparing adverts"",""similarity"":0.917959,""match_type"":""strict""},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Approved"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""approval"",""similarity"":0.482948,""match_type"":""relaxed""},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Paid"",""candidate_state"":""HandlingPayment"",""ground_truth_normalized"":""payment"",""candidate_normalized"":""handling payment"",""similarity"":0.78161,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""Running"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""running"",""similarity"":0.446832,""match_type"":""relaxed_lexical""}]","[""Scheduling""]","[""Archived"",""Campaign Initialized""]",7,8,6,1,2,0.75,0.857143,0.8
Llama_3.1_8B,few_shot,case_78_class_campaign_version_2,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_78_class_campaign_version_2\run_01.puml,dataset\case_78_class_campaign_version_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Approve Contract"",""ApproveContract"",""Archive Campaign"",""ArchiveCampaign"",""Assign Manager Staff"",""AssignManagerStaff"",""Complete Campaign"",""CompleteCampaign"",""ExtendAdjustCampaign"",""Extend/Adjust Campaign"",""Handle Payment"",""HandlePayment"",""Prepare Adverts"",""PrepareAdverts"",""Run Adverts"",""RunAdverts""]","[{""ground_truth_state"":""AdvertPreparation"",""candidate_state"":""Prepare Adverts"",""ground_truth_normalized"":""advert preparation"",""candidate_normalized"":""prepare adverts"",""similarity"":0.921139,""match_type"":""strict""},{""ground_truth_state"":""Completed"",""candidate_state"":""Complete Campaign"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""complete campaign"",""similarity"":0.492197,""match_type"":""relaxed""},{""ground_truth_state"":""Paid"",""candidate_state"":""Handle Payment"",""ground_truth_normalized"":""payment"",""candidate_normalized"":""handle payment"",""similarity"":0.777604,""match_type"":""relaxed_lexical""},{""ground_truth_state"":""Running Adverts"",""candidate_state"":""Run Adverts"",""ground_truth_normalized"":""running adverts"",""candidate_normalized"":""run adverts"",""similarity"":0.934507,""match_type"":""strict""}]","[""Active"",""Commissioned"",""Scheduling""]","[""Approve Contract"",""ApproveContract"",""Archive Campaign"",""ArchiveCampaign"",""Assign Manager Staff"",""AssignManagerStaff"",""CompleteCampaign"",""ExtendAdjustCampaign"",""Extend/Adjust Campaign"",""HandlePayment"",""PrepareAdverts"",""RunAdverts""]",7,16,4,3,12,0.25,0.571429,0.347826
Mistral,rag,case_78_class_campaign_version_2,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_78_class_campaign_version_2\run_01.puml,dataset\case_78_class_campaign_version_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""Adjusting"",""Billing"",""Cancelled"",""CancelledStatement"",""Commissioned"",""Completed"",""CustomerRegistration"",""DefectCheck"",""Delivery"",""MaterialChecking"",""OrderPlaced"",""Paused"",""Paid"",""Processing"",""ProductionStarted"",""Purchasing"",""ReportGenerated"",""Resuming"",""SampleRequested""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""payment"",""candidate_normalized"":""payment"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""AdvertPreparation"",""Running Adverts"",""Scheduling""]","[""Adjusting"",""Billing"",""Cancelled"",""CancelledStatement"",""CustomerRegistration"",""DefectCheck"",""Delivery"",""MaterialChecking"",""OrderPlaced"",""Paused"",""Processing"",""ProductionStarted"",""Purchasing"",""ReportGenerated"",""Resuming"",""SampleRequested""]",7,20,4,3,16,0.2,0.571429,0.296296
Qwen_2.5_7B,rag,case_78_class_campaign_version_2,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_78_class_campaign_version_2\run_01.puml,dataset\case_78_class_campaign_version_2\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""Active"",""AdvertPreparation"",""Commissioned"",""Completed"",""Paid"",""Running Adverts"",""Scheduling""]","[""Active"",""Adjusted"",""Archived"",""Commissioned"",""Completed"",""Finalized"",""Paid""]","[{""ground_truth_state"":""Active"",""candidate_state"":""Active"",""ground_truth_normalized"":""active"",""candidate_normalized"":""active"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Commissioned"",""candidate_state"":""Commissioned"",""ground_truth_normalized"":""commissioned"",""candidate_normalized"":""commissioned"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Completed"",""candidate_state"":""Completed"",""ground_truth_normalized"":""completed"",""candidate_normalized"":""completed"",""similarity"":1.0,""match_type"":""exact_normalized""},{""ground_truth_state"":""Paid"",""candidate_state"":""Paid"",""ground_truth_normalized"":""payment"",""candidate_normalized"":""payment"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""AdvertPreparation"",""Running Adverts"",""Scheduling""]","[""Adjusted"",""Archived"",""Finalized""]",7,7,4,3,3,0.571429,0.571429,0.571429
DeepSeek_R1_14B,few_shot,case_80_staff_member_class,results\plantuml_pipeline_run2\runs\open_source__deepseek_r1_14b__few_shot\case_80_staff_member_class\run_01.puml,dataset\case_80_staff_member_class\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Employed""]","[{""ground_truth_state"":""Employed"",""candidate_state"":""Employed"",""ground_truth_normalized"":""employed"",""candidate_normalized"":""employed"",""similarity"":1.0,""match_type"":""exact_normalized""}]","[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]",[],8,1,1,7,0,1.0,0.125,0.222222
Llama_3.1_8B,few_shot,case_80_staff_member_class,results\plantuml_pipeline_run2\runs\open_source__llama31_8b_instruct__few_shot\case_80_staff_member_class\run_01.puml,dataset\case_80_staff_member_class\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Added to Campaign"",""Archived"",""Assigned to Client"",""Marked as Unemployed"",""Unassigned""]","[{""ground_truth_state"":""AssignedCampaign"",""candidate_state"":""Added to Campaign"",""ground_truth_normalized"":""assigned campaign"",""candidate_normalized"":""added to campaign"",""similarity"":0.672311,""match_type"":""relaxed""},{""ground_truth_state"":""Employed"",""candidate_state"":""Marked as Unemployed"",""ground_truth_normalized"":""employed"",""candidate_normalized"":""marked as unemployed"",""similarity"":0.51935,""match_type"":""relaxed""},{""ground_truth_state"":""NotAssigned"",""candidate_state"":""Assigned to Client"",""ground_truth_normalized"":""not assigned"",""candidate_normalized"":""assigned to client"",""similarity"":0.54641,""match_type"":""relaxed""}]","[""Campaign Staff"",""CampaignStaff"",""Ex-employee"",""NotCampaignStaff"",""Staff Contact""]","[""Archived"",""Unassigned""]",8,5,3,5,2,0.6,0.375,0.461538
Mistral,rag,case_80_staff_member_class,results\plantuml_pipeline_run2\runs\open_source__mistral__rag\case_80_staff_member_class\run_01.puml,dataset\case_80_staff_member_class\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Active"",""AddingCase"",""Archived"",""AssignedToCampaign"",""AssignedToClient"",""Cancelled"",""Commissioned"",""Completed"",""DocumentUploaded"",""Guest"",""LoggedIn"",""Paused"",""Paid"",""Registered"",""ReminderSet"",""SwitchingAssignments"",""Unemployed""]","[{""ground_truth_state"":""AssignedCampaign"",""candidate_state"":""AssignedToCampaign"",""ground_truth_normalized"":""assigned campaign"",""candidate_normalized"":""assigned to campaign"",""similarity"":0.949934,""match_type"":""strict""},{""ground_truth_state"":""Employed"",""candidate_state"":""Unemployed"",""ground_truth_normalized"":""employed"",""candidate_normalized"":""unemployed"",""similarity"":0.658414,""match_type"":""relaxed""},{""ground_truth_state"":""NotAssigned"",""candidate_state"":""AssignedToClient"",""ground_truth_normalized"":""not assigned"",""candidate_normalized"":""assigned to client"",""similarity"":0.54641,""match_type"":""relaxed""}]","[""Campaign Staff"",""CampaignStaff"",""Ex-employee"",""NotCampaignStaff"",""Staff Contact""]","[""Active"",""AddingCase"",""Archived"",""Cancelled"",""Commissioned"",""Completed"",""DocumentUploaded"",""Guest"",""LoggedIn"",""Paused"",""Paid"",""Registered"",""ReminderSet"",""SwitchingAssignments""]",8,17,3,5,14,0.176471,0.375,0.24
Qwen_2.5_7B,rag,case_80_staff_member_class,results\plantuml_pipeline_run2\runs\open_source__qwen25_7b_instruct__rag\case_80_staff_member_class\run_01.puml,dataset\case_80_staff_member_class\diagram.puml,sentence-transformers/all-MiniLM-L6-v2,0.800000,0.480000,"[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotAssigned"",""NotCampaignStaff"",""Staff Contact""]","[""Archived"",""Assigned"",""Switching"",""Unassigned""]","[{""ground_truth_state"":""NotAssigned"",""candidate_state"":""Assigned"",""ground_truth_normalized"":""not assigned"",""candidate_normalized"":""assigned"",""similarity"":0.857469,""match_type"":""strict""}]","[""AssignedCampaign"",""Campaign Staff"",""CampaignStaff"",""Employed"",""Ex-employee"",""NotCampaignStaff"",""Staff Contact""]","[""Archived"",""Switching"",""Unassigned""]",8,4,1,7,3,0.25,0.125,0.166667
